Site,Sensor number,Download date,Calibration date,Temp_(C),Voltage#1,TK,S(T),Eo(T),pH,Date time
BML,3,7/10/2021,6/4 and 7/10,10.64278968,0.0658392,283.7927897,0.056309919,-0.376391371,7.853511045,6/28/21 15:30:00
BML,3,7/10/2021,6/4 and 7/10,10.63120474,0.0659403,283.7812047,0.05630762,-0.376379786,7.855421403,6/28/21 15:45:00
BML,3,7/10/2021,6/4 and 7/10,10.60931021,0.06545788,283.7593102,0.056303276,-0.376357891,7.84707041,6/28/21 16:00:00
BML,3,7/10/2021,6/4 and 7/10,10.58638654,0.06554018,283.7363865,0.056298728,-0.376334967,7.848759057,6/28/21 16:15:00
BML,3,7/10/2021,6/4 and 7/10,10.56128076,0.0656444,283.7112808,0.056293746,-0.376309862,7.85085898,6/28/21 16:30:00
BML,3,7/10/2021,6/4 and 7/10,10.51520409,0.06510508,283.6652041,0.056284604,-0.376263785,7.841733567,6/28/21 16:45:00
BML,3,7/10/2021,6/4 and 7/10,10.48091801,0.0646621,283.630918,0.056277801,-0.376229499,7.834200958,6/28/21 17:00:00
BML,3,7/10/2021,6/4 and 7/10,10.46379113,0.06466626,283.6137911,0.056274402,-0.376212372,7.834443628,6/28/21 17:15:00
BML,3,7/10/2021,6/4 and 7/10,10.44801431,0.06471264,283.5980143,0.056271272,-0.376196595,7.835423316,6/28/21 17:30:00
BML,3,7/10/2021,6/4 and 7/10,10.46895087,0.06470878,283.6189509,0.056275426,-0.376217532,7.835148357,6/28/21 17:45:00
BML,3,7/10/2021,6/4 and 7/10,10.52402695,0.06482072,283.6740269,0.056286354,-0.376272608,7.836594399,6/28/21 18:00:00
BML,3,7/10/2021,6/4 and 7/10,10.59674463,0.06526266,283.7467446,0.056300783,-0.376345326,7.843727279,6/28/21 18:15:00
BML,3,7/10/2021,6/4 and 7/10,10.69294814,0.06541228,283.8429481,0.056319871,-0.376441529,7.845433562,6/28/21 18:30:00
BML,3,7/10/2021,6/4 and 7/10,10.7735867,0.06529122,283.9235867,0.056335872,-0.376522168,7.842487833,6/28/21 18:45:00
BML,3,7/10/2021,6/4 and 7/10,10.84403089,0.06534342,283.9940309,0.056349849,-0.376592612,7.842718996,6/28/21 19:00:00
BML,3,7/10/2021,6/4 and 7/10,10.90746502,0.06537608,284.057465,0.056362436,-0.376656046,7.842672536,6/28/21 19:15:00
BML,3,7/10/2021,6/4 and 7/10,10.97960082,0.06538848,284.1296008,0.056376749,-0.376728182,7.842180891,6/28/21 19:30:00
BML,3,7/10/2021,6/4 and 7/10,11.09096531,0.06561304,284.2409653,0.056398846,-0.376839546,7.845064585,6/28/21 19:45:00
BML,3,7/10/2021,6/4 and 7/10,11.16504541,0.06559572,284.3150454,0.056413545,-0.376913626,7.844026647,6/28/21 20:00:00
BML,3,7/10/2021,6/4 and 7/10,11.24934473,0.06559116,284.3993447,0.056430271,-0.376997926,7.843114644,6/28/21 20:15:00
BML,3,7/10/2021,6/4 and 7/10,11.34757281,0.06550436,284.4975728,0.056449761,-0.377096154,7.84060911,6/28/21 20:30:00
BML,3,7/10/2021,6/4 and 7/10,11.40956675,0.06542464,284.5595668,0.056462062,-0.377158148,7.838587014,6/28/21 20:45:00
BML,3,7/10/2021,6/4 and 7/10,11.44282538,0.065094,284.5928254,0.056468661,-0.377191406,7.832404658,6/28/21 21:00:00
BML,3,7/10/2021,6/4 and 7/10,11.46373486,0.06504296,284.6137349,0.05647281,-0.377212316,7.831295701,6/28/21 21:15:00
BML,3,7/10/2021,6/4 and 7/10,11.45886266,0.06435208,284.6088627,0.056471843,-0.377207444,7.819109426,6/28/21 21:30:00
BML,3,7/10/2021,6/4 and 7/10,11.43871964,0.06421184,284.5887196,0.056467847,-0.377187301,7.816822604,6/28/21 21:45:00
BML,3,7/10/2021,6/4 and 7/10,11.39193565,0.06377642,284.5419357,0.056458564,-0.377140517,7.809566988,6/28/21 22:00:00
BML,3,7/10/2021,6/4 and 7/10,11.35011052,0.06358646,284.5001105,0.056450265,-0.377098691,7.806609087,6/28/21 22:15:00
BML,3,7/10/2021,6/4 and 7/10,11.2803825,0.062846,284.4303825,0.05643643,-0.377028963,7.794167112,6/28/21 22:30:00
BML,3,7/10/2021,6/4 and 7/10,11.20735241,0.0625724,284.3573524,0.056421939,-0.376955933,7.790025315,6/28/21 22:45:00
BML,3,7/10/2021,6/4 and 7/10,11.13009142,0.0625533,284.2800914,0.056406609,-0.376878672,7.790434142,6/28/21 23:00:00
BML,3,7/10/2021,6/4 and 7/10,11.03683615,0.06190766,284.1868362,0.056388105,-0.376785417,7.779886812,6/28/21 23:15:00
BML,3,7/10/2021,6/4 and 7/10,10.95186331,0.06181622,284.1018633,0.056371245,-0.376700444,7.779084238,6/28/21 23:30:00
BML,3,7/10/2021,6/4 and 7/10,10.87128369,0.06172386,284.0212837,0.056355257,-0.376619865,7.778222501,6/28/21 23:45:00
BML,3,7/10/2021,6/4 and 7/10,10.80621659,0.0616834,283.9562166,0.056342346,-0.376554797,7.778131878,6/29/21 00:00:00
BML,3,7/10/2021,6/4 and 7/10,10.75206579,0.06102518,283.9020658,0.056331601,-0.376500647,7.766969436,6/29/21 00:15:00
BML,3,7/10/2021,6/4 and 7/10,10.73343451,0.06165152,283.8834345,0.056327905,-0.376482015,7.778267951,6/29/21 00:30:00
BML,3,7/10/2021,6/4 and 7/10,10.73233895,0.0619093,283.882339,0.056327687,-0.37648092,7.782854954,6/29/21 00:45:00
BML,3,7/10/2021,6/4 and 7/10,10.72951542,0.06209028,283.8795154,0.056327127,-0.376478096,7.786095253,6/29/21 01:00:00
BML,3,7/10/2021,6/4 and 7/10,10.70131761,0.06181232,283.8513176,0.056321532,-0.376449899,7.781432832,6/29/21 01:15:00
BML,3,7/10/2021,6/4 and 7/10,10.65880978,0.06138704,283.8088098,0.056313098,-0.376407391,7.774291396,6/29/21 01:30:00
BML,3,7/10/2021,6/4 and 7/10,10.64578663,0.06188024,283.7957866,0.056310514,-0.376394368,7.783175455,6/29/21 01:45:00
BML,3,7/10/2021,6/4 and 7/10,10.62408374,0.06171162,283.7740837,0.056306207,-0.376372665,7.780390568,6/29/21 02:00:00
BML,3,7/10/2021,6/4 and 7/10,10.59113414,0.06156286,283.7411341,0.05629967,-0.376339715,7.778066527,6/29/21 02:15:00
BML,3,7/10/2021,6/4 and 7/10,10.53152222,0.06153254,283.6815222,0.056287841,-0.376280103,7.77810327,6/29/21 02:30:00
BML,3,7/10/2021,6/4 and 7/10,10.43297065,0.06087554,283.5829707,0.056268287,-0.376181552,7.767378676,6/29/21 02:45:00
BML,3,7/10/2021,6/4 and 7/10,10.36290938,0.06069026,283.5129094,0.056254385,-0.37611149,7.764759093,6/29/21 03:00:00
BML,3,7/10/2021,6/4 and 7/10,10.31413475,0.06029136,283.4641347,0.056244708,-0.376062716,7.758135737,6/29/21 03:15:00
BML,3,7/10/2021,6/4 and 7/10,10.29004939,0.06063846,283.4400494,0.056239929,-0.37603863,7.764538497,6/29/21 03:30:00
BML,3,7/10/2021,6/4 and 7/10,10.25273083,0.0603766,283.4027308,0.056232524,-0.376001312,7.760240551,6/29/21 03:45:00
BML,3,7/10/2021,6/4 and 7/10,10.23482939,0.06081112,283.3848294,0.056228972,-0.37598341,7.768140088,6/29/21 04:00:00
BML,3,7/10/2021,6/4 and 7/10,10.18167288,0.06029712,283.3316729,0.056218425,-0.375930254,7.759509041,6/29/21 04:15:00
BML,3,7/10/2021,6/4 and 7/10,10.15782736,0.06044712,283.3078274,0.056213693,-0.375906408,7.76240634,6/29/21 04:30:00
BML,3,7/10/2021,6/4 and 7/10,10.11299221,0.06047242,283.2629922,0.056204797,-0.375861573,7.76328741,6/29/21 04:45:00
BML,3,7/10/2021,6/4 and 7/10,10.07467239,0.06030514,283.2246724,0.056197194,-0.375823253,7.760679228,6/29/21 05:00:00
BML,3,7/10/2021,6/4 and 7/10,10.05529167,0.06039066,283.2052917,0.056193348,-0.375803873,7.762387313,6/29/21 05:15:00
BML,3,7/10/2021,6/4 and 7/10,10.04567371,0.06065346,283.1956737,0.05619144,-0.375794255,7.767156646,6/29/21 05:30:00
BML,3,7/10/2021,6/4 and 7/10,10.04330446,0.06079752,283.1933045,0.05619097,-0.375791885,7.76974322,6/29/21 05:45:00
BML,3,7/10/2021,6/4 and 7/10,10.04488878,0.06127956,283.1948888,0.056191284,-0.37579347,7.778306502,6/29/21 06:00:00
BML,3,7/10/2021,6/4 and 7/10,10.04913583,0.0615906,283.1991358,0.056192127,-0.375797717,7.783800729,6/29/21 06:15:00
BML,3,7/10/2021,6/4 and 7/10,10.0526609,0.06171738,283.2026609,0.056192826,-0.375801242,7.786022735,6/29/21 06:30:00
BML,3,7/10/2021,6/4 and 7/10,10.06255345,0.06196772,283.2125534,0.056194789,-0.375811134,7.790381672,6/29/21 06:45:00
BML,3,7/10/2021,6/4 and 7/10,10.0698493,0.06224164,283.2198493,0.056196237,-0.37581843,7.795185165,6/29/21 07:00:00
BML,3,7/10/2021,6/4 and 7/10,10.0691207,0.0629708,283.2191207,0.056196092,-0.375817702,7.808167533,6/29/21 07:15:00
BML,3,7/10/2021,6/4 and 7/10,10.07443214,0.06367704,283.2244321,0.056197146,-0.375823013,7.820682803,6/29/21 07:30:00
BML,3,7/10/2021,6/4 and 7/10,10.0730593,0.06403524,283.2230593,0.056196874,-0.37582164,7.827070303,6/29/21 07:45:00
BML,3,7/10/2021,6/4 and 7/10,10.08234132,0.06481374,283.2323413,0.056198715,-0.375830922,7.84083159,6/29/21 08:00:00
BML,3,7/10/2021,6/4 and 7/10,10.09336566,0.06567484,283.2433657,0.056200903,-0.375841947,7.856044388,6/29/21 08:15:00
BML,3,7/10/2021,6/4 and 7/10,10.11751712,0.06660454,283.2675171,0.056205695,-0.375866098,7.872345306,6/29/21 08:30:00
BML,3,7/10/2021,6/4 and 7/10,10.14285421,0.06686512,283.2928542,0.056210722,-0.375891435,7.876727743,6/29/21 08:45:00
BML,3,7/10/2021,6/4 and 7/10,10.16988108,0.0680713,283.3198811,0.056216085,-0.375918462,7.897913259,6/29/21 09:00:00
BML,3,7/10/2021,6/4 and 7/10,10.1862993,0.06753778,283.3362993,0.056219343,-0.37593488,7.888257672,6/29/21 09:15:00
BML,3,7/10/2021,6/4 and 7/10,10.23041007,0.06872972,283.3804101,0.056228095,-0.375978991,7.909012589,6/29/21 09:30:00
BML,3,7/10/2021,6/4 and 7/10,10.28158169,0.06984326,283.4315817,0.056238248,-0.376030163,7.928294982,6/29/21 09:45:00
BML,3,7/10/2021,6/4 and 7/10,10.34428564,0.07060544,283.4942856,0.05625069,-0.376092867,7.941205807,6/29/21 10:00:00
BML,3,7/10/2021,6/4 and 7/10,10.39635902,0.07125066,283.546359,0.056261022,-0.37614494,7.9521413,6/29/21 10:15:00
BML,3,7/10/2021,6/4 and 7/10,10.48642756,0.07248956,283.6364276,0.056278894,-0.376235008,7.973230081,6/29/21 10:30:00
BML,3,7/10/2021,6/4 and 7/10,10.5142813,0.07237748,283.6642813,0.05628442,-0.376262862,7.970950728,6/29/21 10:45:00
BML,3,7/10/2021,6/4 and 7/10,10.54601449,0.07275308,283.6960145,0.056290717,-0.376294595,7.977295368,6/29/21 11:00:00
BML,3,7/10/2021,6/4 and 7/10,10.57503767,0.07284078,283.7250377,0.056296476,-0.376323619,7.97855271,6/29/21 11:15:00
BML,3,7/10/2021,6/4 and 7/10,10.55140748,0.07121118,283.7014075,0.056291787,-0.376299988,7.949848322,6/29/21 11:30:00
BML,3,7/10/2021,6/4 and 7/10,10.55762467,0.07075412,283.7076247,0.056293021,-0.376306206,7.94166525,6/29/21 11:45:00
BML,3,7/10/2021,6/4 and 7/10,10.6294733,0.0721574,283.7794733,0.056307277,-0.376378054,7.965852375,6/29/21 12:00:00
BML,3,7/10/2021,6/4 and 7/10,10.67612326,0.07154156,283.8261233,0.056316533,-0.376424704,7.954436119,6/29/21 12:15:00
BML,3,7/10/2021,6/4 and 7/10,10.68416235,0.0696704,283.8341623,0.056318128,-0.376432743,7.921128743,6/29/21 12:30:00
BML,3,7/10/2021,6/4 and 7/10,10.68006158,0.06899734,283.8300616,0.056317314,-0.376428642,7.909219162,6/29/21 12:45:00
BML,3,7/10/2021,6/4 and 7/10,10.70372572,0.06870538,283.8537257,0.05632201,-0.376452307,7.903796186,6/29/21 13:00:00
BML,3,7/10/2021,6/4 and 7/10,10.73768444,0.06838232,283.8876844,0.056328748,-0.376486265,7.897718338,6/29/21 13:15:00
BML,3,7/10/2021,6/4 and 7/10,10.78600014,0.06797288,283.9360001,0.056338335,-0.376534581,7.889964509,6/29/21 13:30:00
BML,3,7/10/2021,6/4 and 7/10,10.82198807,0.06746068,283.9719881,0.056345475,-0.376570569,7.880512962,6/29/21 13:45:00
BML,3,7/10/2021,6/4 and 7/10,10.81565892,0.06694248,283.9656589,0.05634422,-0.37656424,7.871379237,6/29/21 14:00:00
BML,3,7/10/2021,6/4 and 7/10,10.79906774,0.06649108,283.9490677,0.056340928,-0.376547649,7.863532747,6/29/21 14:15:00
BML,3,7/10/2021,6/4 and 7/10,10.75125539,0.0659702,283.9012554,0.056331441,-0.376499836,7.85476159,6/29/21 14:30:00
BML,3,7/10/2021,6/4 and 7/10,10.70343647,0.06564014,283.8534365,0.056321952,-0.376452017,7.849375565,6/29/21 14:45:00
BML,3,7/10/2021,6/4 and 7/10,10.65215161,0.06491408,283.8021516,0.056311777,-0.376400733,7.836989693,6/29/21 15:00:00
BML,3,7/10/2021,6/4 and 7/10,10.67119231,0.06508068,283.8211923,0.056315555,-0.376419773,7.839760371,6/29/21 15:15:00
BML,3,7/10/2021,6/4 and 7/10,10.65765825,0.06472518,283.8076582,0.056312869,-0.376406239,7.833580948,6/29/21 15:30:00
BML,3,7/10/2021,6/4 and 7/10,10.6299922,0.06442808,283.7799922,0.05630738,-0.376378573,7.828576918,6/29/21 15:45:00
BML,3,7/10/2021,6/4 and 7/10,10.66829259,0.06476426,283.8182926,0.056314979,-0.376416873,7.834170224,6/29/21 16:00:00
BML,3,7/10/2021,6/4 and 7/10,10.72847105,0.06502266,283.8784711,0.05632692,-0.376477052,7.838165366,6/29/21 16:15:00
BML,3,7/10/2021,6/4 and 7/10,10.74826342,0.06481858,283.8982634,0.056330847,-0.376496844,7.834347395,6/29/21 16:30:00
BML,3,7/10/2021,6/4 and 7/10,10.73595925,0.06478854,283.8859592,0.056328406,-0.37648454,7.833935214,6/29/21 16:45:00
BML,3,7/10/2021,6/4 and 7/10,10.70251193,0.0644149,283.8525119,0.056321769,-0.376451093,7.827630427,6/29/21 17:00:00
BML,3,7/10/2021,6/4 and 7/10,10.63721133,0.06410474,283.7872113,0.056308812,-0.376385792,7.822763714,6/29/21 17:15:00
BML,3,7/10/2021,6/4 and 7/10,10.6046718,0.06436156,283.7546718,0.056302356,-0.376353253,7.827644289,6/29/21 17:30:00
BML,3,7/10/2021,6/4 and 7/10,10.56215126,0.06403858,283.7121513,0.056293919,-0.376310732,7.822324716,6/29/21 17:45:00
BML,3,7/10/2021,6/4 and 7/10,10.52292497,0.06408178,283.672925,0.056286136,-0.376271506,7.823476986,6/29/21 18:00:00
BML,3,7/10/2021,6/4 and 7/10,10.51429244,0.06423486,283.6642924,0.056284423,-0.376262873,7.826281456,6/29/21 18:15:00
BML,3,7/10/2021,6/4 and 7/10,10.462964,0.0638717,283.612964,0.056274238,-0.376211545,7.820332351,6/29/21 18:30:00
BML,3,7/10/2021,6/4 and 7/10,10.38519128,0.06359904,283.5351913,0.056258807,-0.376133772,7.816248502,6/29/21 18:45:00
BML,3,7/10/2021,6/4 and 7/10,10.32150355,0.0632218,283.4715036,0.05624617,-0.376070084,7.810165334,6/29/21 19:00:00
BML,3,7/10/2021,6/4 and 7/10,10.28933716,0.06342776,283.4393372,0.056239787,-0.376037918,7.814141904,6/29/21 19:15:00
BML,3,7/10/2021,6/4 and 7/10,10.2626139,0.06362188,283.4126139,0.056234485,-0.376011195,7.81785547,6/29/21 19:30:00
BML,3,7/10/2021,6/4 and 7/10,10.22266127,0.0633519,283.3726613,0.056226557,-0.375971242,7.813445497,6/29/21 19:45:00
BML,3,7/10/2021,6/4 and 7/10,10.19742702,0.06365742,283.347427,0.056221551,-0.375946008,7.819126723,6/29/21 20:00:00
BML,3,7/10/2021,6/4 and 7/10,10.1598517,0.06336756,283.3098517,0.056214095,-0.375908433,7.814338981,6/29/21 20:15:00
BML,3,7/10/2021,6/4 and 7/10,10.14383078,0.0635166,283.2938308,0.056210916,-0.375892412,7.817147328,6/29/21 20:30:00
BML,3,7/10/2021,6/4 and 7/10,10.11924156,0.0634466,283.2692416,0.056206037,-0.375867822,7.816142995,6/29/21 20:45:00
BML,3,7/10/2021,6/4 and 7/10,10.08236597,0.06332796,283.232366,0.05619872,-0.375830947,7.814393378,6/29/21 21:00:00
BML,3,7/10/2021,6/4 and 7/10,10.06045416,0.06358658,283.2104542,0.056194372,-0.375809035,7.819210284,6/29/21 21:15:00
BML,3,7/10/2021,6/4 and 7/10,10.05245395,0.06387206,283.2024539,0.056192785,-0.375801035,7.824369166,6/29/21 21:30:00
BML,3,7/10/2021,6/4 and 7/10,10.05147698,0.06392944,283.201477,0.056192591,-0.375800058,7.825399903,6/29/21 21:45:00
BML,3,7/10/2021,6/4 and 7/10,10.02122168,0.06378398,283.1712217,0.056186588,-0.375769803,7.823108651,6/29/21 22:00:00
BML,3,7/10/2021,6/4 and 7/10,9.97004203,0.0636251,283.120042,0.056176433,-0.375718623,7.820783551,6/29/21 22:15:00
BML,3,7/10/2021,6/4 and 7/10,9.953351279,0.06356744,283.1033513,0.056173121,-0.375701932,7.819921036,6/29/21 22:30:00
BML,3,7/10/2021,6/4 and 7/10,9.962437609,0.06349466,283.1124376,0.056174924,-0.375711019,7.818536215,6/29/21 22:45:00
BML,3,7/10/2021,6/4 and 7/10,9.960369087,0.06360262,283.1103691,0.056174514,-0.37570895,7.820478385,6/29/21 23:00:00
BML,3,7/10/2021,6/4 and 7/10,9.948254663,0.06352648,283.0982547,0.05617211,-0.375696836,7.819241899,6/29/21 23:15:00
BML,3,7/10/2021,6/4 and 7/10,9.929571262,0.06337574,283.0795713,0.056168403,-0.375678152,7.816741626,6/29/21 23:30:00
BML,3,7/10/2021,6/4 and 7/10,9.908066641,0.06334508,283.0580666,0.056164136,-0.375656648,7.816406694,6/29/21 23:45:00
BML,3,7/10/2021,6/4 and 7/10,9.859861861,0.06248398,283.0098619,0.056154571,-0.375608443,7.801545165,6/30/21 00:00:00
BML,3,7/10/2021,6/4 and 7/10,9.83829658,0.06271916,282.9882966,0.056150292,-0.375586877,7.805944024,6/30/21 00:15:00
BML,3,7/10/2021,6/4 and 7/10,9.794605269,0.06193574,282.9446053,0.056141623,-0.375543186,7.792416804,6/30/21 00:30:00
BML,3,7/10/2021,6/4 and 7/10,9.767558459,0.06195574,282.9175585,0.056136256,-0.375516139,7.793036226,6/30/21 00:45:00
BML,3,7/10/2021,6/4 and 7/10,9.74229214,0.06171456,282.8922921,0.056131243,-0.375490873,7.78898541,6/30/21 01:00:00
BML,3,7/10/2021,6/4 and 7/10,9.701997225,0.06109942,282.8519972,0.056123248,-0.375450578,7.778416532,6/30/21 01:15:00
BML,3,7/10/2021,6/4 and 7/10,9.683511712,0.06124374,282.8335117,0.05611958,-0.375432093,7.781167172,6/30/21 01:30:00
BML,3,7/10/2021,6/4 and 7/10,9.664341814,0.06113452,282.8143418,0.056115776,-0.375412923,7.779406653,6/30/21 01:45:00
BML,3,7/10/2021,6/4 and 7/10,9.639971822,0.06111488,282.7899718,0.056110941,-0.375388553,7.779292721,6/30/21 02:00:00
BML,3,7/10/2021,6/4 and 7/10,9.633384448,0.06127596,282.7833844,0.056109634,-0.375381965,7.782227344,6/30/21 02:15:00
BML,3,7/10/2021,6/4 and 7/10,9.645783098,0.06113518,282.7957831,0.056112094,-0.375394364,7.779598202,6/30/21 02:30:00
BML,3,7/10/2021,6/4 and 7/10,9.647041314,0.0610665,282.7970413,0.056112343,-0.375395622,7.778362039,6/30/21 02:45:00
BML,3,7/10/2021,6/4 and 7/10,9.646799912,0.06102504,282.7967999,0.056112296,-0.375395381,7.777625502,6/30/21 03:00:00
BML,3,7/10/2021,6/4 and 7/10,9.65036291,0.06139732,282.8003629,0.056113003,-0.375398944,7.784225478,6/30/21 03:15:00
BML,3,7/10/2021,6/4 and 7/10,9.64595743,0.06123528,282.7959574,0.056112128,-0.375394538,7.781380441,6/30/21 03:30:00
BML,3,7/10/2021,6/4 and 7/10,9.635782904,0.06104824,282.7857829,0.05611011,-0.375384364,7.778145635,6/30/21 03:45:00
BML,3,7/10/2021,6/4 and 7/10,9.639801372,0.06111678,282.7898014,0.056110907,-0.375388382,7.779328233,6/30/21 04:00:00
BML,3,7/10/2021,6/4 and 7/10,9.637078652,0.06124978,282.7870787,0.056110367,-0.37538566,7.781724938,6/30/21 04:15:00
BML,3,7/10/2021,6/4 and 7/10,9.621042886,0.0608143,282.7710429,0.056107185,-0.375369624,7.774118856,6/30/21 04:30:00
BML,3,7/10/2021,6/4 and 7/10,9.618353434,0.06111558,282.7683534,0.056106651,-0.375366934,7.779514635,6/30/21 04:45:00
BML,3,7/10/2021,6/4 and 7/10,9.619978565,0.06123624,282.7699786,0.056106974,-0.375368559,7.781649425,6/30/21 05:00:00
BML,3,7/10/2021,6/4 and 7/10,9.613795625,0.0610189,282.7637956,0.056105747,-0.375362377,7.777835621,6/30/21 05:15:00
BML,3,7/10/2021,6/4 and 7/10,9.59904862,0.06072912,282.7490486,0.056102821,-0.37534763,7.772813264,6/30/21 05:30:00
BML,3,7/10/2021,6/4 and 7/10,9.589619046,0.06102412,282.739619,0.05610095,-0.3753382,7.778162789,6/30/21 05:45:00
BML,3,7/10/2021,6/4 and 7/10,9.579911882,0.06087136,282.7299119,0.056099024,-0.375328493,7.775533764,6/30/21 06:00:00
BML,3,7/10/2021,6/4 and 7/10,9.563439366,0.060886,282.7134394,0.056095755,-0.37531202,7.775954144,6/30/21 06:15:00
BML,3,7/10/2021,6/4 and 7/10,9.547806501,0.06097924,282.6978065,0.056092653,-0.375296387,7.777767698,6/30/21 06:30:00
BML,3,7/10/2021,6/4 and 7/10,9.53515894,0.06125456,282.6851589,0.056090144,-0.37528374,7.782798722,6/30/21 06:45:00
BML,3,7/10/2021,6/4 and 7/10,9.52384459,0.06124032,282.6738446,0.056087899,-0.375272425,7.782654625,6/30/21 07:00:00
BML,3,7/10/2021,6/4 and 7/10,9.517277772,0.0613353,282.6672778,0.056086596,-0.375265859,7.784411798,6/30/21 07:15:00
BML,3,7/10/2021,6/4 and 7/10,9.526771979,0.06211162,282.676772,0.05608848,-0.375275353,7.798160605,6/30/21 07:30:00
BML,3,7/10/2021,6/4 and 7/10,9.532614923,0.06222818,282.6826149,0.056089639,-0.375281196,7.800181694,6/30/21 07:45:00
BML,3,7/10/2021,6/4 and 7/10,9.528044976,0.0628022,282.678045,0.056088732,-0.375276626,7.81046046,6/30/21 08:00:00
BML,3,7/10/2021,6/4 and 7/10,9.516694174,0.06318102,282.6666942,0.05608648,-0.375265275,7.81732593,6/30/21 08:15:00
BML,3,7/10/2021,6/4 and 7/10,9.495611364,0.06309472,282.6456114,0.056082297,-0.375244192,7.815994296,6/30/21 08:30:00
BML,3,7/10/2021,6/4 and 7/10,9.506204756,0.06374198,282.6562048,0.056084399,-0.375254786,7.827431072,6/30/21 08:45:00
BML,3,7/10/2021,6/4 and 7/10,9.533388282,0.06531858,282.6833883,0.056089793,-0.375281969,7.855271511,6/30/21 09:00:00
BML,3,7/10/2021,6/4 and 7/10,9.537382616,0.06536714,282.6873826,0.056090585,-0.375285964,7.856097472,6/30/21 09:15:00
BML,3,7/10/2021,6/4 and 7/10,9.570359371,0.06623368,282.7203594,0.056097128,-0.37531894,7.871216117,6/30/21 09:30:00
BML,3,7/10/2021,6/4 and 7/10,9.619083553,0.0674115,282.7690836,0.056106796,-0.375367664,7.891720706,6/30/21 09:45:00
BML,3,7/10/2021,6/4 and 7/10,9.643507253,0.0675012,282.7935073,0.056111642,-0.375392088,7.893072999,6/30/21 10:00:00
BML,3,7/10/2021,6/4 and 7/10,9.679834256,0.0683971,282.8298343,0.05611885,-0.375428415,7.908670859,6/30/21 10:15:00
BML,3,7/10/2021,6/4 and 7/10,9.734649325,0.06972154,282.8846493,0.056129727,-0.37548323,7.931711012,6/30/21 10:30:00
BML,3,7/10/2021,6/4 and 7/10,9.785641913,0.06984934,282.9356419,0.056139844,-0.375534223,7.933466277,6/30/21 10:45:00
BML,3,7/10/2021,6/4 and 7/10,9.805083547,0.06974052,282.9550835,0.056143702,-0.375553664,7.931329217,6/30/21 11:00:00
BML,3,7/10/2021,6/4 and 7/10,9.740106806,0.0674766,282.8901068,0.056130809,-0.375488688,7.891660432,6/30/21 11:15:00
BML,3,7/10/2021,6/4 and 7/10,9.783485223,0.06875764,282.9334852,0.056139417,-0.375532066,7.914042104,6/30/21 11:30:00
BML,3,7/10/2021,6/4 and 7/10,9.798373531,0.06831888,282.9483735,0.056142371,-0.375546954,7.906075737,6/30/21 11:45:00
BML,3,7/10/2021,6/4 and 7/10,9.783593793,0.06713762,282.9335938,0.056139438,-0.375532175,7.885183926,6/30/21 12:00:00
BML,3,7/10/2021,6/4 and 7/10,9.805644853,0.06721442,282.9556449,0.056143813,-0.375554226,7.8863301,6/30/21 12:15:00
BML,3,7/10/2021,6/4 and 7/10,9.881101767,0.06794334,283.0311018,0.056158786,-0.375629683,7.898550842,6/30/21 12:30:00
BML,3,7/10/2021,6/4 and 7/10,9.931073314,0.066948,283.0810733,0.056168701,-0.375679654,7.880325656,6/30/21 12:45:00
BML,3,7/10/2021,6/4 and 7/10,9.958140951,0.06585688,283.108141,0.056174072,-0.375706722,7.860630172,6/30/21 13:00:00
BML,3,7/10/2021,6/4 and 7/10,9.957778415,0.06568476,283.1077784,0.056174,-0.375706359,7.857569733,6/30/21 13:15:00
BML,3,7/10/2021,6/4 and 7/10,9.950431117,0.06452272,283.1004311,0.056172542,-0.375699012,7.836955886,6/30/21 13:30:00
